-30.159289   4.828391  14.860258
-28.274333   0.000000  15.625000
-26.389378  -4.828390  14.860258
-24.504422  -9.184144  12.640891
-22.619467 -12.640890   9.184145
-20.734511 -14.860258   4.828391
-18.849556 -15.625000   0.000001
-16.964600 -14.860258  -4.828390
-15.079644 -12.640891  -9.184144
-13.194689  -9.184145 -12.640890
-11.309733  -4.828392 -14.860258
 -9.424778  -0.000001 -15.625000
 -7.539822   4.828389 -14.860258
 -5.654867   9.184143 -12.640891
 -3.769911  12.640890  -9.184146
 -1.884956  14.860258  -4.828392
 -0.000000  15.625000  -0.000002
  1.884956  14.860259   4.828389
  3.769911  12.640892   9.184143
  5.654867   9.184146  12.640889
  7.539822   4.828392  14.860257
  9.424778   0.000002  15.625000
 11.309733  -4.828388  14.860259
 13.194689  -9.184143  12.640892
 15.079644 -12.640889   9.184146
 16.964600 -14.860257   4.828393
 18.849556 -15.625000   0.000003
 20.734511 -14.860259  -4.828388
 22.619467 -12.640892  -9.184142
 24.504422  -9.184147 -12.640889
 26.389378  -4.828393 -14.860257
 28.274333  -0.000003 -15.625000
 30.159289   4.828388 -14.860259
 32.044245   9.184142 -12.640892
 33.929200  12.640889  -9.184147
 35.814156  14.860257  -4.828394
 37.699111  15.625000  -0.000003
-37.699111  18.750000   0.000000
-35.814156  17.832310   5.794069
-33.929200  15.169069  11.020973
-32.044245  11.020974  15.169068
-30.159289   5.794069  17.832310
-28.274333   0.000001  18.750000
-26.389378  -5.794068  17.832310
-24.504422 -11.020973  15.169069
-22.619467 -15.169068  11.020974
-20.734511 -17.832309   5.794070
-18.849556 -18.750000   0.000001
-16.964600 -17.832310  -5.794068
-15.079644 -15.169069 -11.020973
-13.194689 -11.020975 -15.169068
-11.309733  -5.794070 -17.832309
 -9.424778  -0.000002 -18.750000
 -7.539822   5.794067 -17.832310
 -5.654867  11.020972 -15.169070
 -3.769911  15.169068 -11.020975
 -1.884956  17.832309  -5.794070
 -0.000000  18.750000  -0.000002
  1.884956  17.832310   5.794067
  3.769911  15.169070  11.020972
  5.654867  11.020975  15.169067
  7.539822   5.794071  17.832309
  9.424778   0.000003  18.750000
 11.309733  -5.794066  17.832310
 13.194689 -11.020971  15.169070
 15.079644 -15.169067  11.020976
 16.964600 -17.832309   5.794071
 18.849556 -18.750000   0.000003
 20.734511 -17.832311  -5.794066
 22.619467 -15.169071 -11.020971
 24.504422 -11.020976 -15.169067
 26.389378  -5.794072 -17.832309
 28.274333  -0.000004 -18.750000
 30.159289   5.794065 -17.832311
 32.044245  11.020970 -15.169071
 33.929200  15.169066 -11.020977
 35.814156  17.832308  -5.794072
 37.699111  18.750000  -0.000004
-37.699111  21.875000   0.000000
-35.814156  20.804361   6.759747
-33.929200  17.697247  12.857802
-32.044245  12.857803  17.697247
-30.159289   6.759747  20.804361
-28.274333   0.000001  21.875000
-26.389378  -6.759746  20.804362
-24.504422 -12.857802  17.697247
-22.619467 -17.697246  12.857803
-20.734511 -20.804361   6.759748
-18.849556 -21.875000   0.000001
-16.964600 -20.804362  -6.759746
-15.079644 -17.697248 -12.857801
-13.194689 -12.857804 -17.697246
-11.309733  -6.759748 -20.804361
 -9.424778  -0.000002 -21.875000
 -7.539822   6.759745 -20.804362
 -5.654867  12.857801 -17.697248
 -3.769911  17.697246 -12.857804
 -1.884956  20.804361  -6.759749
 -0.000000  21.875000  -0.000002
  1.884956  20.804362   6.759744
  3.769911  17.697248  12.857800
  5.654867  12.857805  17.697245
  7.539822   6.759749  20.804360
  9.424778   0.000003  21.875000
 11.309733  -6.759744  20.804362
 13.194689 -12.857800  17.697249
 15.079644 -17.697245  12.857805
 16.964600 -20.804360   6.759750
 18.849556 -21.875000   0.000004
 20.734511 -20.804362  -6.759743
 22.619467 -17.697249 -12.857799
 24.504422 -12.857806 -17.697244
 26.389378  -6.759751 -20.804360
 28.274333  -0.000004 -21.875000
 30.159289   6.759743 -20.804363
 32.044245  12.857799 -17.697249
 33.929200  17.697244 -12.857806
 35.814156  20.804360  -6.759751
 37.699111  21.875000  -0.000005
-37.699111  25.000000   0.000000
-35.814156  23.776413   7.725425
-33.929200  20.225425  14.694631
-32.044245  14.694632  20.225425
-30.159289   7.725425  23.776413
-28.274333   0.000001  25.000000
-26.389378  -7.725424  23.776413
-24.504422 -14.694631  20.225425
-22.619467 -20.225424  14.694632
-20.734511 -23.776413   7.725426
-18.849556 -25.000000   0.000001
-16.964600 -23.776413  -7.725423
-15.079644 -20.225426 -14.694630
-13.194689 -14.694633 -20.225424
-11.309733  -7.725427 -23.776412
 -9.424778  -0.000002 -25.000000
 -7.539822   7.725423 -23.776414
 -5.654867  14.694629 -20.225426
 -3.769911  20.225423 -14.694633
 -1.884956  23.776412  -7.725427
 -0.000000  25.000000  -0.000003
  1.884956  23.776414   7.725422
  3.769911  20.225427  14.694629
  5.654867  14.694634  20.225423
  7.539822   7.725428  23.776412
  9.424778   0.000003  25.000000
 11.309733  -7.725422  23.776414
 13.194689 -14.694628  20.225427
 15.079644 -20.225423  14.694634
 16.964600 -23.776412   7.725429
 18.849556 -25.000000   0.000004
 20.734511 -23.776414  -7.725421
 22.619467 -20.225427 -14.694628
 24.504422 -14.694635 -20.225422
 26.389378  -7.725429 -23.776411
 28.274333  -0.000005 -25.000000
 30.159289   7.725420 -23.776414
 32.044245  14.694627 -20.225428
 33.929200  20.225422 -14.694635
 35.814156  23.776411  -7.725430
 37.699111  25.000000  -0.000005
